,Date,Rented Bike Count,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
1857,77,48,9,-4.3,33,0.7,1923,-18.2,0.6,0.0,0.0,3,0,1
1858,77,78,10,-1.3,32,1.5,1933,-15.9,1.24,0.0,0.0,3,0,1
1859,77,93,11,1.0,25,1.4,1782,-16.8,1.7,0.0,0.0,3,0,1
1860,77,137,12,2.2,19,1.4,1946,-19.1,2.01,0.0,0.0,3,0,1
1861,77,169,13,3.5,17,3.2,1971,-19.3,2.2,0.0,0.0,3,0,1
1862,77,196,14,4.2,18,3.3,1976,-18.0,2.25,0.0,0.0,3,0,1
1863,77,243,15,4.0,26,3.5,2000,-13.8,1.75,0.0,0.0,3,0,1
1864,77,189,16,3.3,38,3.8,1921,-9.6,1.33,0.0,0.0,3,0,1
1865,77,210,17,2.5,48,4.2,1979,-7.4,0.76,0.0,0.0,3,0,1
1866,77,165,18,1.4,56,3.2,1932,-6.4,0.22,0.0,0.0,3,0,1
1867,77,126,19,0.6,59,2.3,1939,-6.5,0.0,0.0,0.0,3,0,1
1868,77,150,20,0.2,61,1.9,1956,-6.4,0.0,0.0,0.0,3,0,1
1869,77,114,21,0.1,67,2.5,1451,-5.3,0.0,0.0,0.0,3,0,1
1870,77,116,22,-0.6,70,3.4,1204,-5.4,0.0,0.0,0.0,3,0,1
1871,77,84,23,-2.0,51,3.2,1336,-10.8,0.0,0.0,0.0,3,0,1
1872,78,79,0,-2.7,41,3.2,1695,-14.1,0.0,0.0,0.0,3,0,1
1873,78,71,1,-3.1,36,3.5,2000,-16.0,0.0,0.0,0.0,3,0,1
1874,78,56,2,-3.8,30,3.9,2000,-18.8,0.0,0.0,0.0,3,0,1
1875,78,34,3,-4.5,28,3.0,2000,-20.3,0.0,0.0,0.0,3,0,1
1876,78,20,4,-5.2,28,2.5,2000,-20.9,0.0,0.0,0.0,3,0,1
1877,78,14,5,-5.7,31,2.3,1999,-20.1,0.0,0.0,0.0,3,0,1
1878,78,39,6,-6.2,32,2.5,2000,-20.2,0.0,0.0,0.0,3,0,1
1879,78,35,7,-6.8,32,1.6,2000,-20.7,0.0,0.0,0.0,3,0,1
1880,78,80,8,-7.1,30,1.7,1991,-21.7,0.04,0.0,0.0,3,0,1
1881,78,98,9,-6.5,26,2.4,1874,-22.8,0.64,0.0,0.0,3,0,1
1882,78,103,10,-4.3,21,1.4,1908,-23.4,1.34,0.0,0.0,3,0,1
1883,78,155,11,-2.8,19,2.6,1957,-23.2,1.91,0.0,0.0,3,0,1
1884,78,183,12,-1.3,17,1.5,1998,-23.2,2.28,0.0,0.0,3,0,1
1885,78,193,13,-0.4,15,2.4,1938,-23.9,2.46,0.0,0.0,3,0,1
1886,78,258,14,-0.1,15,4.0,2000,-23.7,2.39,0.0,0.0,3,0,1
1887,78,273,15,1.0,14,4.6,2000,-23.5,2.12,0.0,0.0,3,0,1
1888,78,267,16,1.3,15,4.2,2000,-22.5,1.63,0.0,0.0,3,0,1
1889,78,250,17,0.6,17,3.3,2000,-21.7,0.79,0.0,0.0,3,0,1
1890,78,223,18,-0.3,17,1.9,2000,-22.4,0.2,0.0,0.0,3,0,1
1891,78,169,19,-1.5,32,2.5,2000,-16.0,0.0,0.0,0.0,3,0,1
1892,78,145,20,-2.1,38,2.0,2000,-14.5,0.0,0.0,0.0,3,0,1
1893,78,133,21,-2.3,38,2.3,2000,-14.7,0.0,0.0,0.0,3,0,1
1894,78,123,22,-2.7,42,2.2,2000,-13.8,0.0,0.0,0.0,3,0,1
1895,78,117,23,-2.9,31,3.8,2000,-17.7,0.0,0.0,0.0,3,0,1
1896,79,99,0,-3.6,33,1.7,2000,-17.5,0.0,0.0,0.0,3,1,1
1897,79,103,1,-4.4,33,1.4,2000,-18.2,0.0,0.0,0.0,3,1,1
1898,79,86,2,-4.7,33,0.1,2000,-18.5,0.0,0.0,0.0,3,1,1
1899,79,56,3,-4.5,26,0.0,2000,-21.1,0.0,0.0,0.0,3,1,1
1900,79,37,4,-4.1,27,0.6,2000,-20.3,0.0,0.0,0.0,3,1,1
1901,79,22,5,-4.0,28,0.5,2000,-19.8,0.0,0.0,0.0,3,1,1
1902,79,38,6,-4.1,30,1.1,2000,-19.1,0.0,0.0,0.0,3,1,1
1903,79,52,7,-4.6,31,1.2,2000,-19.2,0.0,0.0,0.0,3,1,1
1904,79,92,8,-4.8,31,0.8,2000,-19.3,0.02,0.0,0.0,3,1,1
1905,79,137,9,-4.1,30,0.5,2000,-19.1,0.28,0.0,0.0,3,1,1
1906,79,156,10,-1.8,23,0.6,2000,-20.2,0.8,0.0,0.0,3,1,1
1907,79,183,11,0.0,20,0.8,1975,-20.3,1.05,0.0,0.0,3,1,1
1908,79,263,12,2.2,17,1.0,1979,-20.4,1.75,0.0,0.0,3,1,1
1909,79,337,13,3.7,17,1.4,2000,-19.1,1.98,0.0,0.0,3,1,1
1910,79,372,14,4.1,17,1.8,1996,-18.8,1.87,0.0,0.0,3,1,1
1911,79,440,15,5.0,16,2.0,1970,-18.8,1.42,0.0,0.0,3,1,1
1912,79,404,16,5.1,16,1.8,1998,-18.7,1.17,0.0,0.0,3,1,1
1913,79,354,17,4.2,17,2.5,1990,-18.7,0.66,0.0,0.0,3,1,1
1914,79,310,18,2.8,25,3.0,2000,-15.3,0.22,0.0,0.0,3,1,1
1915,79,238,19,1.5,30,2.6,2000,-14.2,0.0,0.0,0.0,3,1,1
1916,79,213,20,0.6,33,1.9,2000,-13.8,0.0,0.0,0.0,3,1,1
1917,79,226,21,0.2,32,1.1,1951,-14.5,0.0,0.0,0.0,3,1,1
1918,79,191,22,-0.3,34,1.6,1981,-14.2,0.0,0.0,0.0,3,1,1
1919,79,153,23,-0.7,37,0.9,1814,-13.6,0.0,0.0,0.0,3,1,1
1920,80,148,0,-1.1,39,1.7,1832,-13.3,0.0,0.0,0.0,3,1,1
1921,80,101,1,-1.4,42,1.1,1805,-12.6,0.0,0.0,0.0,3,1,1
1922,80,59,2,-1.4,41,1.1,1582,-12.9,0.0,0.0,0.0,3,1,1
1923,80,42,3,-1.4,41,1.6,1870,-12.9,0.0,0.0,0.0,3,1,1
1924,80,50,4,-1.9,44,0.7,1907,-12.5,0.0,0.0,0.0,3,1,1
1925,80,59,5,-1.8,44,0.5,1862,-12.4,0.0,0.0,0.0,3,1,1
1926,80,139,6,-1.4,46,0.3,1651,-11.5,0.0,0.0,0.0,3,1,1
1927,80,349,7,-0.9,45,0.9,1820,-11.3,0.0,0.0,0.0,3,1,1
1928,80,646,8,-1.2,51,0.8,1800,-10.0,0.05,0.0,0.0,3,1,1
1929,80,347,9,-0.6,43,0.5,1596,-11.6,0.52,0.0,0.0,3,1,1
1930,80,235,10,2.6,45,1.2,1230,-8.1,1.17,0.0,0.0,3,1,1
1931,80,314,11,4.3,44,2.3,1091,-6.9,1.77,0.0,0.0,3,1,1
1932,80,361,12,4.7,43,2.1,1131,-6.8,1.38,0.0,0.0,3,1,1
1933,80,332,13,5.1,41,1.8,1097,-7.0,1.03,0.0,0.0,3,1,1
1934,80,373,14,5.6,38,1.6,1087,-7.6,1.1,0.0,0.0,3,1,1
1935,80,392,15,6.3,35,2.6,991,-8.0,1.2,0.0,0.0,3,1,1
1936,80,403,16,6.3,35,2.9,1117,-8.0,1.1,0.0,0.0,3,1,1
1937,80,522,17,5.7,36,3.0,1073,-8.2,0.57,0.0,0.0,3,1,1
1938,80,819,18,4.7,43,2.4,938,-6.8,0.19,0.0,0.0,3,1,1
1939,80,533,19,3.6,55,1.6,728,-4.6,0.0,0.0,0.0,3,1,1
1940,80,417,20,2.4,60,1.9,661,-4.5,0.0,0.0,0.0,3,1,1
1941,80,388,21,1.8,63,1.2,604,-4.5,0.0,0.0,0.0,3,1,1
1942,80,357,22,1.0,69,0.7,525,-4.0,0.0,0.0,0.0,3,1,1
1943,80,218,23,0.5,73,1.5,465,-3.7,0.0,0.0,0.0,3,1,1
1944,81,177,0,0.0,75,2.3,394,-3.9,0.0,0.0,0.0,3,1,1
1945,81,172,1,-0.5,76,1.6,402,-4.2,0.0,0.0,0.0,3,1,1
1946,81,115,2,-0.8,76,0.8,421,-4.5,0.0,0.0,0.0,3,1,1
1947,81,63,3,-1.3,80,0.7,392,-4.3,0.0,0.0,0.0,3,1,1
1948,81,64,4,-1.6,83,0.6,368,-4.1,0.0,0.0,0.0,3,1,1
1949,81,79,5,-1.8,82,1.3,375,-4.4,0.0,0.0,0.0,3,1,1
1950,81,164,6,-2.1,82,1.8,381,-4.7,0.0,0.0,0.0,3,1,1
1951,81,404,7,-2.2,76,1.9,527,-5.8,0.0,0.0,0.0,3,1,1
1952,81,727,8,-2.1,71,1.7,610,-6.6,0.06,0.0,0.0,3,1,1
1953,81,384,9,-1.4,56,1.4,709,-9.0,0.54,0.0,0.0,3,1,1
1954,81,265,10,1.1,38,3.1,1184,-11.6,1.13,0.0,0.0,3,1,1
1955,81,322,11,2.8,35,3.9,1265,-11.1,1.71,0.0,0.0,3,1,1
1956,81,356,12,4.0,23,3.5,1785,-15.3,2.03,0.0,0.0,3,1,1
1957,81,370,13,4.2,22,3.9,1812,-15.6,2.21,0.0,0.0,3,1,1
1958,81,335,14,5.0,20,3.7,1866,-16.1,2.12,0.0,0.0,3,1,1
1959,81,431,15,5.4,18,3.7,1940,-17.0,1.82,0.0,0.0,3,1,1
1960,81,393,16,5.1,17,3.4,2000,-18.0,1.2,0.0,0.0,3,1,1
1961,81,514,17,3.9,19,3.6,2000,-17.6,0.58,0.0,0.0,3,1,1
1962,81,764,18,3.2,20,2.9,2000,-17.6,0.16,0.0,0.0,3,1,1
1963,81,522,19,2.5,21,2.2,2000,-17.6,0.0,0.0,0.0,3,1,1
1964,81,358,20,1.8,19,3.1,2000,-19.4,0.0,0.0,0.0,3,1,1
1965,81,415,21,1.1,21,1.6,2000,-18.8,0.0,0.0,0.0,3,1,1
1966,81,319,22,0.5,22,2.9,2000,-18.8,0.0,0.0,0.0,3,1,1
1967,81,242,23,-0.5,26,3.3,2000,-17.7,0.0,0.0,0.0,3,1,1
1968,82,171,0,-1.4,28,3.4,1990,-17.6,0.0,0.0,0.0,3,1,1
1969,82,162,1,-2.2,31,1.1,1970,-17.0,0.0,0.0,0.0,3,1,1
1970,82,105,2,-2.9,31,1.6,1931,-17.7,0.0,0.0,0.0,3,1,1
1971,82,59,3,-3.4,32,0.9,1977,-17.7,0.0,0.0,0.0,3,1,1
1972,82,50,4,-3.8,32,1.1,2000,-18.1,0.0,0.0,0.0,3,1,1
1973,82,63,5,-4.0,35,1.8,2000,-17.2,0.0,0.0,0.0,3,1,1
1974,82,159,6,-4.0,34,3.4,2000,-17.5,0.0,0.0,0.0,3,1,1
1975,82,385,7,-4.1,35,3.5,1980,-17.3,0.0,0.0,0.0,3,1,1
1976,82,718,8,-4.3,36,1.9,1955,-17.1,0.06,0.0,0.0,3,1,1
1977,82,373,9,-3.8,28,1.7,1904,-19.6,0.63,0.0,0.0,3,1,1
1978,82,244,10,-1.8,25,2.6,1913,-19.2,1.17,0.0,0.0,3,1,1
1979,82,276,11,0.2,22,2.2,1907,-19.0,1.57,0.0,0.0,3,1,1
1980,82,351,12,2.2,17,2.0,1824,-20.4,1.99,0.0,0.0,3,1,1
1981,82,299,13,2.9,14,3.3,2000,-22.0,2.14,0.0,0.0,3,1,1
1982,82,365,14,3.3,14,2.9,1985,-21.7,2.49,0.0,0.0,3,1,1
1983,82,366,15,4.2,15,2.7,1995,-20.2,2.21,0.0,0.0,3,1,1
1984,82,409,16,3.7,14,3.9,2000,-21.4,1.71,0.0,0.0,3,1,1
1985,82,469,17,3.1,14,3.7,2000,-21.9,1.0,0.0,0.0,3,1,1
1986,82,784,18,1.8,16,3.4,2000,-21.4,0.31,0.0,0.0,3,1,1
1987,82,460,19,-0.1,39,2.8,2000,-12.4,0.0,0.0,0.0,3,1,1
1988,82,356,20,-1.1,43,1.5,2000,-12.1,0.0,0.0,0.0,3,1,1
1989,82,345,21,-1.6,52,2.2,2000,-10.1,0.0,0.0,0.0,3,1,1
1990,82,299,22,-2.2,55,1.4,2000,-10.0,0.0,0.0,0.0,3,1,1
1991,82,223,23,-2.7,58,1.1,2000,-9.8,0.0,0.0,0.0,3,1,1
1992,83,195,0,-2.7,58,1.7,2000,-9.8,0.0,0.0,0.0,3,1,1
1993,83,190,1,-2.2,58,1.0,2000,-9.3,0.0,0.0,0.0,3,1,1
1994,83,116,2,-2.9,57,0.0,1985,-10.2,0.0,0.0,0.0,3,1,1
1995,83,71,3,-2.8,57,0.5,1995,-10.1,0.0,0.0,0.0,3,1,1
1996,83,66,4,-2.4,58,0.3,2000,-9.5,0.0,0.0,0.0,3,1,1
1997,83,75,5,-2.4,59,1.1,1984,-9.3,0.0,0.0,0.0,3,1,1
1998,83,151,6,-3.0,62,0.8,1996,-9.2,0.0,0.0,0.0,3,1,1
1999,83,373,7,-3.7,64,0.7,1891,-9.5,0.0,0.0,0.0,3,1,1
2000,83,783,8,-3.6,63,0.9,1473,-9.6,0.07,0.0,0.0,3,1,1
2001,83,383,9,-1.9,51,0.9,1654,-10.7,0.58,0.0,0.0,3,1,1
2002,83,259,10,0.9,44,1.1,1826,-10.0,1.16,0.0,0.0,3,1,1
2003,83,308,11,2.7,44,0.9,1761,-8.3,1.45,0.0,0.0,3,1,1
2004,83,352,12,4.8,47,2.6,1373,-5.5,1.72,0.0,0.0,3,1,1
2005,83,316,13,4.5,51,3.8,1108,-4.7,1.08,0.0,0.0,3,1,1
2006,83,331,14,4.8,50,4.3,1168,-4.7,1.01,0.0,0.0,3,1,1
2007,83,356,15,5.0,49,4.4,1138,-4.8,0.96,0.0,0.0,3,1,1
2008,83,404,16,5.0,50,4.3,1121,-4.5,0.74,0.0,0.0,3,1,1
2009,83,465,17,4.6,52,3.9,1059,-4.4,0.5,0.0,0.0,3,1,1
2010,83,730,18,3.9,56,4.0,1004,-4.0,0.18,0.0,0.0,3,1,1
2011,83,499,19,3.5,60,2.7,936,-3.5,0.0,0.0,0.0,3,1,1
2012,83,348,20,3.0,62,2.4,975,-3.5,0.0,0.0,0.0,3,1,1
2013,83,393,21,2.9,64,2.5,1154,-3.2,0.0,0.0,0.0,3,1,1
2014,83,346,22,2.9,65,2.3,1150,-3.0,0.0,0.0,0.0,3,1,1
2015,83,202,23,2.9,63,2.6,1253,-3.4,0.0,0.0,0.0,3,1,1
2016,84,42,0,1.7,86,2.7,54,-0.3,0.0,0.4,0.4,3,1,1
2017,84,55,1,0.6,96,2.1,118,0.0,0.0,0.0,4.0,3,1,1
2018,84,62,2,0.7,97,1.4,197,0.2,0.0,0.0,4.1,3,1,1
2019,84,32,3,0.9,97,1.2,243,0.4,0.0,3.7,4.1,3,1,1
2020,84,36,4,1.1,96,2.5,241,0.5,0.0,0.0,3.9,3,1,1
2021,84,39,5,1.0,91,0.7,257,-0.3,0.0,0.0,3.8,3,1,1
2022,84,63,6,0.4,95,0.3,197,-0.3,0.0,0.0,3.8,3,1,1
2023,84,174,7,-0.1,97,0.5,179,-0.5,0.0,0.0,3.8,3,1,1
2024,84,391,8,-0.2,97,0.4,197,-0.6,0.05,0.0,3.7,3,1,1
2025,84,214,9,0.5,94,0.6,199,-0.3,0.37,0.0,3.7,3,1,1
2026,84,184,10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,3,1,1
2027,84,230,11,3.8,72,0.9,236,-0.7,1.1,0.0,3.4,3,1,1
2028,84,283,12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,3,1,1
2029,84,304,13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,3,1,1
2030,84,312,14,7.8,57,2.1,277,-0.2,1.39,0.0,0.0,3,1,1
2031,84,312,15,8.2,62,0.6,291,1.3,1.22,0.0,0.0,3,1,1
2032,84,354,16,8.3,60,2.7,354,0.9,0.36,0.0,0.0,3,1,1
2033,84,470,17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,3,1,1
2034,84,669,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,3,1,1
2035,84,421,19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,3,1,1
2036,84,295,20,6.4,77,2.8,316,2.6,0.0,0.0,0.0,3,1,1
2037,84,321,21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,3,1,1
2038,84,291,22,5.7,81,2.5,292,2.6,0.0,0.0,0.0,3,1,1
2039,84,243,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,3,1,1
2040,85,226,0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,3,1,1
2041,85,263,1,4.0,83,1.7,235,1.3,0.0,0.0,0.0,3,1,1
2042,85,197,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,3,1,1
2043,85,133,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,3,1,1
2044,85,63,4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,3,1,1
2045,85,58,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,3,1,1
2046,85,72,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,3,1,1
2047,85,108,7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,3,1,1
2048,85,203,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,3,1,1
2049,85,253,9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,3,1,1
2050,85,259,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,3,1,1
2051,85,298,11,2.2,50,2.4,608,-7.1,1.1,0.0,0.0,3,1,1
2052,85,363,12,4.0,37,1.4,763,-9.4,1.75,0.0,0.0,3,1,1
2053,85,412,13,5.3,29,2.1,1007,-11.3,2.08,0.0,0.0,3,1,1
2054,85,454,14,6.9,19,1.9,1843,-15.1,2.36,0.0,0.0,3,1,1
2055,85,467,15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,3,1,1
2056,85,509,16,5.9,21,3.0,1864,-14.8,1.34,0.0,0.0,3,1,1
2057,85,462,17,4.9,28,3.1,1477,-12.1,0.77,0.0,0.0,3,1,1
2058,85,379,18,3.5,30,2.9,1726,-12.4,0.31,0.0,0.0,3,1,1
2059,85,306,19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,3,1,1
2060,85,233,20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,3,1,1
2061,85,232,21,0.7,31,1.3,1923,-14.5,0.0,0.0,0.0,3,1,1
2062,85,219,22,0.1,32,0.9,1937,-14.6,0.0,0.0,0.0,3,1,1
2063,85,187,23,-0.6,39,1.3,1731,-12.8,0.0,0.0,0.0,3,1,1
2064,86,182,0,-1.1,44,1.2,1741,-11.8,0.0,0.0,0.0,3,1,1
2065,86,189,1,-1.4,43,0.6,1791,-12.3,0.0,0.0,0.0,3,1,1
2066,86,124,2,-1.5,46,1.1,1744,-11.6,0.0,0.0,0.0,3,1,1
2067,86,103,3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,3,1,1
2068,86,52,4,-1.1,43,0.7,1558,-12.1,0.0,0.0,0.0,3,1,1
2069,86,37,5,-0.7,41,0.9,1442,-12.3,0.0,0.0,0.0,3,1,1
2070,86,54,6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,3,1,1
2071,86,77,7,-1.0,47,0.9,1552,-10.9,0.0,0.0,0.0,3,1,1
2072,86,158,8,-1.3,54,0.6,1597,-9.4,0.06,0.0,0.0,3,1,1
2073,86,173,9,-0.3,48,1.1,1394,-10.0,0.43,0.0,0.0,3,1,1
2074,86,195,10,2.1,42,1.1,1564,-9.5,1.12,0.0,0.0,3,1,1
2075,86,244,11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,3,1,1
2076,86,396,12,5.5,25,3.1,1652,-13.0,2.28,0.0,0.0,3,1,1
2077,86,482,13,6.1,22,2.4,1710,-14.0,2.5,0.0,0.0,3,1,1
2078,86,572,14,7.0,23,2.4,1645,-12.7,2.52,0.0,0.0,3,1,1
2079,86,612,15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,3,1,1
2080,86,688,16,7.6,18,3.2,1930,-15.2,1.73,0.0,0.0,3,1,1
2081,86,589,17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,3,1,1
2082,86,402,18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,3,1,1
2083,86,297,19,3.1,40,2.6,1804,-9.2,0.01,0.0,0.0,3,1,1
2084,86,232,20,1.3,49,2.8,1683,-8.2,0.0,0.0,0.0,3,1,1
2085,86,239,21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,3,1,1
2086,86,230,22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,3,1,1
2087,86,173,23,-0.3,58,1.0,1945,-7.5,0.0,0.0,0.0,3,1,1
2088,87,135,0,-0.9,60,0.7,1844,-7.7,0.0,0.0,0.0,3,1,1
2089,87,122,1,-1.2,63,0.9,1846,-7.3,0.0,0.0,0.0,3,1,1
2090,87,80,2,-1.7,66,0.8,1631,-7.2,0.0,0.0,0.0,3,1,1
2091,87,46,3,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,3,1,1
2092,87,46,4,-2.3,69,1.1,1411,-7.2,0.0,0.0,0.0,3,1,1
2093,87,65,5,-2.5,73,0.8,1134,-6.6,0.0,0.0,0.0,3,1,1
2094,87,161,6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,3,1,1
2095,87,402,7,-3.1,68,0.8,1417,-8.1,0.0,0.0,0.0,3,1,1
2096,87,786,8,-2.9,63,0.7,1386,-8.9,0.11,0.0,0.0,3,1,1
2097,87,416,9,-1.1,53,0.9,1308,-9.4,0.72,0.0,0.0,3,1,1
2098,87,289,10,1.9,46,1.1,1233,-8.5,1.39,0.0,0.0,3,1,1
2099,87,356,11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,3,1,1
2100,87,428,12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,3,1,1
2101,87,444,13,8.1,26,1.2,1422,-10.2,2.48,0.0,0.0,3,1,1
2102,87,455,14,9.9,25,1.5,1401,-9.2,2.43,0.0,0.0,3,1,1
2103,87,521,15,10.3,23,2.1,1317,-9.9,2.09,0.0,0.0,3,1,1
2104,87,555,16,9.5,31,3.1,973,-6.8,1.54,0.0,0.0,3,1,1
2105,87,646,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,3,1,1
2106,87,929,18,7.2,26,2.3,1398,-11.0,0.33,0.0,0.0,3,1,1
2107,87,619,19,5.5,30,2.7,1150,-10.7,0.01,0.0,0.0,3,1,1
2108,87,483,20,4.3,32,1.7,1101,-10.9,0.0,0.0,0.0,3,1,1
2109,87,512,21,3.3,36,1.4,1110,-10.3,0.0,0.0,0.0,3,1,1
2110,87,443,22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,3,1,1
2111,87,308,23,2.8,39,0.7,1065,-9.8,0.0,0.0,0.0,3,1,1
2112,88,236,0,2.6,40,1.8,1095,-9.6,0.0,0.0,0.0,3,1,1
2113,88,213,1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,3,1,1
2114,88,145,2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,3,1,1
2115,88,102,3,1.1,44,1.0,1128,-9.8,0.0,0.0,0.0,3,1,1
2116,88,62,4,0.9,46,0.8,1140,-9.4,0.0,0.0,0.0,3,1,1
2117,88,72,5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,3,1,1
2118,88,183,6,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,3,1,1
2119,88,443,7,1.3,47,0.7,1084,-8.7,0.0,0.0,0.0,3,1,1
2120,88,767,8,2.0,51,0.7,990,-7.0,0.0,0.0,0.0,3,1,1
2121,88,455,9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,3,1,1
2122,88,261,10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,3,1,1
2123,88,342,11,4.8,41,0.8,792,-7.3,0.53,0.0,0.0,3,1,1
2124,88,353,12,5.4,37,0.7,815,-8.1,0.43,0.0,0.0,3,1,1
2125,88,335,13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,3,1,1
2126,88,357,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,3,1,1
2127,88,402,15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,3,1,1
2128,88,411,16,6.9,54,1.1,692,-1.7,0.32,0.0,0.0,3,1,1
2129,88,529,17,6.8,57,1.0,623,-1.1,0.16,0.0,0.0,3,1,1
2130,88,897,18,6.6,62,0.8,522,-0.1,0.05,0.0,0.0,3,1,1
2131,88,616,19,6.1,44,1.0,750,-5.2,0.0,0.0,0.0,3,1,1
2132,88,461,20,5.9,44,1.3,733,-5.4,0.0,0.0,0.0,3,1,1
2133,88,449,21,5.7,46,0.8,727,-5.0,0.0,0.0,0.0,3,1,1
2134,88,461,22,5.4,49,1.1,687,-4.4,0.0,0.0,0.0,3,1,1
2135,88,310,23,5.3,53,1.5,582,-3.5,0.0,0.0,0.0,3,1,1
2136,89,266,0,5.1,52,1.1,614,-3.9,0.0,0.0,0.0,3,1,1
2137,89,229,1,5.0,53,1.4,557,-3.8,0.0,0.0,0.0,3,1,1
2138,89,174,2,5.2,54,1.3,516,-3.3,0.0,0.0,0.0,3,1,1
2139,89,116,3,5.3,55,1.7,488,-3.0,0.0,0.0,0.0,3,1,1
2140,89,72,4,5.4,56,1.7,472,-2.6,0.0,0.0,0.0,3,1,1
2141,89,62,5,5.2,59,1.7,437,-2.1,0.0,0.0,0.0,3,1,1
2142,89,165,6,5.2,60,1.9,430,-1.9,0.0,0.0,0.0,3,1,1
2143,89,426,7,5.5,59,2.8,448,-1.8,0.0,0.0,0.0,3,1,1
2144,89,816,8,5.7,57,2.5,458,-2.1,0.04,0.0,0.0,3,1,1
2145,89,419,9,6.2,55,2.4,478,-2.1,0.13,0.0,0.0,3,1,1
2146,89,285,10,6.5,53,2.0,518,-2.4,0.21,0.0,0.0,3,1,1
2147,89,332,11,7.1,50,2.2,534,-2.6,0.33,0.0,0.0,3,1,1
2148,89,305,12,7.6,48,2.6,600,-2.7,0.39,0.0,0.0,3,1,1
2149,89,28,13,7.6,57,2.3,554,-0.3,0.33,0.0,0.0,3,1,1
2150,89,17,14,5.7,80,3.7,348,2.5,0.13,0.0,0.0,3,1,1
2151,89,7,15,4.8,87,2.9,312,2.8,0.08,4.5,0.0,3,1,1
2152,89,9,16,4.2,89,2.5,479,2.5,0.07,0.0,0.0,3,1,1
2153,89,8,17,3.8,90,2.7,654,2.3,0.0,0.0,0.0,3,1,1
2154,89,11,18,3.6,90,2.1,845,2.1,0.0,9.5,0.0,3,1,1
2155,89,19,19,2.5,95,1.9,838,1.7,0.0,0.0,0.0,3,1,1
2156,89,8,20,2.7,96,1.5,1479,2.1,0.0,0.0,0.0,3,1,1
2157,89,10,21,2.4,95,2.5,1349,1.6,0.0,9.0,0.0,3,1,1
2158,89,13,22,2.3,96,1.9,1207,1.7,0.0,0.0,0.0,3,1,1
2159,89,23,23,1.8,96,1.2,745,1.2,0.0,0.0,0.0,3,1,1
2160,90,71,0,2.0,96,1.3,1894,1.4,0.0,2.0,0.0,1,0,1
2161,90,147,1,2.1,97,0.2,859,1.6,0.0,0.0,0.0,1,0,1
2162,90,180,2,2.0,97,1.0,580,1.5,0.0,0.0,0.0,1,0,1
2163,90,92,3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,1,0,1
2164,90,28,4,1.6,97,1.1,636,1.1,0.0,0.0,0.0,1,0,1
2165,90,11,5,2.2,97,2.9,362,1.7,0.0,0.0,0.0,1,0,1
